epoch,loss,sup,unsup,contra,mask,st_acc,te_acc,best_acc,lr,ema
35,1.2186739758039131,1.036303080809422,0.10738980579070556,0.07498108223080635,0.30388621794871795,0.526375,0.528125,0.567625,0.00025750000000000013,0.9979389262614624
36,1.213896984473253,1.0208683075048985,0.11835932454619652,0.07466935337736057,0.3405448717948718,0.565625,0.519375,0.567625,0.0002281995127819804,0.9981871199487434
37,1.326371940282675,1.055286637483499,0.18926539721015173,0.08181990931431453,0.3529647435897436,0.560125,0.33075,0.567625,0.00020024756971379914,0.9984227355296434
38,1.8730191680101247,1.2977107854989858,0.4527563750743866,0.12255200266073911,0.5400641025641025,0.499875,0.43325,0.567625,0.00017378034985236518,0.9986448431371071
39,1.4520649237510486,1.121540401990597,0.23574991543323565,0.09477461024354665,0.41025641025641024,0.521125,0.399375,0.567625,0.00014892679883236765,0.998852566213879
40,1.416289135431632,1.1033097964066725,0.2204491356626535,0.09253021081288655,0.4152644230769231,0.515,0.397875,0.567625,0.00012580800065610593,0.9990450849718747
41,1.3836066455413134,1.0880602896213531,0.2054370001722605,0.09010935804018608,0.40625,0.5355,0.434375,0.567625,0.00010453658778440107,0.9992216396275101
42,1.3568042807089977,1.0753976183059888,0.19354437520870796,0.08786228127204455,0.3994391025641026,0.5515,0.4095,0.567625,8.521619240256916e-05,0.9993815334002193
43,1.336361484649854,1.0570512964175298,0.19188567833640638,0.0874245112332014,0.3964342948717949,0.5315,0.444,0.567625,6.794094153483125e-05,0.9995241352623301
44,1.4084680386078663,1.067873464180873,0.24873533042577597,0.09185923645511651,0.43249198717948717,0.532375,0.382375,0.567625,5.279499846691263e-05,0.9996488824294413
45,1.4891920273120587,1.110604921212563,0.2785765301340666,0.10001058016832058,0.47996794871794873,0.53125,0.366625,0.567625,3.9852152710975386e-05,0.9997552825814757
46,1.5299144677626781,1.131348395958925,0.2958210018964914,0.10274506685061333,0.5110176282051282,0.522125,0.359625,0.567625,2.917546051053226e-05,0.9998429158056431
47,1.5468296530919197,1.1349612948222039,0.30720312396685284,0.10466522933580936,0.5038060897435898,0.5235,0.35775,0.567625,2.0816937636766185e-05,0.9999114362536434
48,1.5214972786414318,1.145442640934235,0.2732321132834141,0.10282252757595135,0.4987980769230769,0.525625,0.384625,0.567625,1.4817305972922726e-05,0.9999605735065724
49,1.4662330425702608,1.111243575047224,0.25665157154584545,0.09833789836519803,0.4907852564102564,0.514,0.36225,0.567625,1.1205795121387023e-05,0.9999901336421414
