epoch,loss,sup,unsup,contra,mask,st_acc,te_acc,best_acc,lr,ema
35,1.1508176112786317,1.0314703346827092,0.10870278053558789,0.010644502030351223,0.30548878205128205,0.55325,0.5075,0.5605,0.00025750000000000013,0.9979389262614624
36,1.1177397324488714,1.0140997362442505,0.09358031302690506,0.010059679679286022,0.2744391025641026,0.543875,0.5065,0.5605,0.0002281995127819804,0.9981871199487434
37,1.0885399335469954,0.9858250404015566,0.09272242203736916,0.00999246953198543,0.29186698717948717,0.59275,0.570875,0.59275,0.00020024756971379914,0.9984227355296434
38,1.0830838947724073,0.9857916640929687,0.08764916343184617,0.00964306884755691,0.3016826923076923,0.584,0.520125,0.59275,0.00017378034985236518,0.9986448431371071
39,1.082905195462398,0.9794617937161372,0.09375031321094586,0.009693091818824029,0.3072916666666667,0.58,0.526125,0.59275,0.00014892679883236765,0.998852566213879
40,1.1049648989469578,0.9827244167144482,0.11258306975166003,0.009657413794253117,0.33413461538461536,0.595625,0.53275,0.595625,0.00012580800065610593,0.9990450849718747
41,1.10916418219224,0.9824147262634375,0.11720558542471665,0.009543872569711545,0.343349358974359,0.57825,0.48875,0.595625,0.00010453658778440107,0.9992216396275101
42,1.1062908317798223,0.9746243823797275,0.1222770199752771,0.009389433639649397,0.35216346153846156,0.576875,0.520125,0.595625,8.521619240256916e-05,0.9993815334002193
43,1.092411117675977,0.9626831121933765,0.12033455599194919,0.009393443448994404,0.3655849358974359,0.58225,0.52825,0.595625,6.794094153483125e-05,0.9995241352623301
44,1.0892089047493079,0.9569391753429022,0.12294359285479937,0.009326133924799088,0.36017628205128205,0.588125,0.515,0.595625,5.279499846691263e-05,0.9996488824294413
45,1.0668971905341516,0.9480736538385733,0.10958811077169883,0.009235427064152483,0.35657051282051283,0.591,0.5185,0.595625,3.9852152710975386e-05,0.9997552825814757
46,1.0853460010809777,0.9588532379040351,0.1172950943120015,0.009197666650064863,0.37520032051282054,0.588,0.507875,0.595625,2.917546051053226e-05,0.9998429158056431
47,1.0595697959264119,0.9374443063369164,0.11300169089092658,0.00912379974929186,0.3701923076923077,0.59225,0.522625,0.595625,2.0816937636766185e-05,0.9999114362536434
48,1.0866179443322694,0.9473069615853138,0.1301325580630547,0.009178426021184677,0.390224358974359,0.58875,0.51625,0.595625,1.4817305972922726e-05,0.9999605735065724
49,1.0776080298118103,0.9537130983976218,0.11470611918813144,0.009188818213983607,0.36318108974358976,0.5855,0.50475,0.595625,1.1205795121387023e-05,0.9999901336421414
